user_id,month,category,leak_type,description,leak_amount,leak_percentage,evidence,severity
401,2026-06,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,4203.27,21.05,Category spending increased 68.5%,low
401,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,3886.31,17.6,Category spending increased 120.8%,low
401,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,6736.12,33.74,Category spending increased 119.3%,medium
401,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,4702.29,26.72,Category spending increased 41.3%,medium
401,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,960.87,6.18,Category spending increased 339.9%,low
401,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,2888.25,16.41,Category spending increased 307.8%,low
401,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3351.28,21.56,Category spending increased 181.0%,low
401,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,3100.39,17.62,Category spending increased 304.7%,low
402,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,8140.82,21.02,Category spending increased 116.0%,medium
402,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,12360.5,20.94,Category spending increased 111.6%,high
402,2026-02,food,category_spike,Spending in this category increased sharply compared with the previous month.,18242.46,31.42,Category spending increased 236.1%,high
402,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,8192.66,17.06,Category spending increased 129.3%,medium
402,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,15866.91,26.88,Category spending increased 93.7%,high
402,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,2901.9,7.49,Category spending increased 48.4%,low
402,2026-04,health,category_spike,Spending in this category increased sharply compared with the previous month.,6337.28,13.19,Category spending increased 118.4%,medium
402,2026-04,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,9003.8,18.74,Category spending increased 116.9%,medium
402,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,17630.3,30.37,Category spending increased 46.1%,high
402,2026-06,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,5024.36,11.97,Category spending increased 42.8%,medium
403,2026-02,food,category_spike,Spending in this category increased sharply compared with the previous month.,9468.84,27.24,Category spending increased 71.2%,medium
403,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,9014.97,26.83,Category spending increased 76.3%,medium
403,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,7478.9,24.09,Category spending increased 41.9%,medium
403,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,5772.16,18.59,Category spending increased 69.2%,medium
403,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,5739.43,17.08,Category spending increased 40.5%,medium
403,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,8807.29,26.99,Category spending increased 122.0%,medium
404,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,1375.8,7.93,Category spending increased 198.5%,low
404,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,2060.07,12.44,Category spending increased 84.8%,low
404,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,3311.45,18.3,Category spending increased 49.0%,low
404,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,5144.99,27.27,Category spending increased 344.0%,medium
404,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,4299.81,24.79,Category spending increased 263.5%,low
404,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1962.47,10.4,Category spending increased 48.8%,low
404,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3009.43,15.36,Category spending increased 53.3%,low
404,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,7357.15,40.66,Category spending increased 121.3%,high
404,2026-03,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,7357.15,40.66,40.7% of monthly spending,high
404,2026-04,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,6282.18,37.95,37.9% of monthly spending,medium
404,2026-06,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,8479.35,43.28,Category spending increased 129.1%,high
404,2026-06,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,8479.35,43.28,43.3% of monthly spending,high
405,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,7705.67,19.77,Category spending increased 100.0%,medium
405,2026-02,food,category_spike,Spending in this category increased sharply compared with the previous month.,6047.98,16.05,Category spending increased 222.5%,medium
405,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,1287.82,2.78,Category spending increased 79.5%,low
405,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,2460.89,5.4,Category spending increased 91.1%,low
405,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,4839.95,13.98,Category spending increased 96.7%,low
405,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,4509.67,11.57,Category spending increased 45.6%,low
405,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,7213.53,15.56,Category spending increased 109.3%,medium
405,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,8592.41,22.8,Category spending increased 63.9%,medium
405,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,18294.3,40.18,Category spending increased 45.6%,high
405,2026-05,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,18294.3,40.18,40.2% of monthly spending,high
406,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3925.87,16.27,Category spending increased 77.6%,low
406,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,4587.58,17.48,Category spending increased 114.9%,low
406,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,4827.11,20.27,Category spending increased 138.2%,low
406,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,6040.83,23.02,Category spending increased 425.7%,medium
406,2026-04,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,8873.8,36.77,Category spending increased 66.5%,medium
406,2026-04,shopping,category_concentration,A large share of monthly spending is concentrated in one category.,8873.8,36.77,36.8% of monthly spending,medium
406,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1138.9,4.9,Category spending increased 123.8%,low
406,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3117.14,13.09,Category spending increased 173.7%,low
406,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,5621.79,23.61,Category spending increased 88.4%,medium
407,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,10516.1,22.12,Category spending increased 159.3%,high
407,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,5865.11,13.99,Category spending increased 77.5%,medium
407,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,12375.11,26.03,Category spending increased 326.2%,high
407,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,14674.89,40.27,40.3% of monthly spending,high
407,2026-04,health,category_spike,Spending in this category increased sharply compared with the previous month.,17234.71,42.88,Category spending increased 51.2%,high
407,2026-04,health,category_concentration,A large share of monthly spending is concentrated in one category.,17234.71,42.88,42.9% of monthly spending,high
407,2026-02,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,5967.45,16.37,Category spending increased 69.1%,medium
407,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,12060.8,28.77,Category spending increased 102.1%,high
407,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,3609.61,9.45,Category spending increased 137.0%,low
407,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3734.42,8.91,Category spending increased 1107.5%,low
407,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,4118.36,8.66,Category spending increased 288.9%,low
407,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,11535.89,28.7,Category spending increased 150.2%,high
408,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,4388.91,21.56,Category spending increased 159.4%,low
408,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,1996.33,10.27,Category spending increased 299.7%,low
408,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,7003.59,29.35,Category spending increased 250.8%,medium
408,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,8039.98,38.98,Category spending increased 217.6%,medium
408,2026-03,food,category_concentration,A large share of monthly spending is concentrated in one category.,8039.98,38.98,39.0% of monthly spending,medium
408,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,7201.95,35.38,35.4% of monthly spending,medium
408,2026-04,health,category_spike,Spending in this category increased sharply compared with the previous month.,7989.78,41.12,Category spending increased 162.6%,high
408,2026-04,health,category_concentration,A large share of monthly spending is concentrated in one category.,7989.78,41.12,41.1% of monthly spending,high
408,2026-06,health,category_spike,Spending in this category increased sharply compared with the previous month.,10405.71,44.91,Category spending increased 87.0%,high
408,2026-06,health,category_concentration,A large share of monthly spending is concentrated in one category.,10405.71,44.91,44.9% of monthly spending,high
408,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,2177.92,10.7,Category spending increased 326.0%,low
408,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,2003.02,8.4,Category spending increased 196.9%,low
408,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,2388.97,11.58,Category spending increased 2898.6%,low
408,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,1835.66,7.69,Category spending increased 72.4%,low
409,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,2466.47,8.46,Category spending increased 161.3%,low
409,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3284.37,13.62,Category spending increased 56.2%,low
409,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,5178.48,15.8,Category spending increased 57.7%,medium
409,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,620.56,1.89,Category spending increased 58.3%,low
409,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,3667.7,12.88,Category spending increased 491.0%,low
409,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,8852.33,25.72,Category spending increased 40.3%,medium
409,2026-04,health,category_concentration,A large share of monthly spending is concentrated in one category.,8773.43,36.37,36.4% of monthly spending,medium
409,2026-05,health,category_concentration,A large share of monthly spending is concentrated in one category.,12104.75,36.93,36.9% of monthly spending,high
409,2026-02,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4361.11,14.96,Category spending increased 780.8%,low
409,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3324.14,9.66,Category spending increased 226.3%,low
409,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,10238.05,35.13,Category spending increased 70.0%,high
409,2026-02,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,10238.05,35.13,35.1% of monthly spending,high
409,2026-03,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,13047.56,37.91,37.9% of monthly spending,high
409,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,7732.24,23.59,Category spending increased 81.7%,medium
409,2026-06,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,13900.1,48.8,Category spending increased 79.8%,high
409,2026-06,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,13900.1,48.8,48.8% of monthly spending,high
410,2026-06,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,4863.12,28.16,Category spending increased 54.7%,medium
410,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,865.49,5.44,Category spending increased 147.8%,low
410,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,1495.06,9.22,Category spending increased 72.7%,low
410,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,7861.22,44.68,Category spending increased 72.0%,high
410,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,7861.22,44.68,44.7% of monthly spending,high
410,2026-04,health,category_concentration,A large share of monthly spending is concentrated in one category.,6820.85,42.88,42.9% of monthly spending,high
410,2026-06,health,category_concentration,A large share of monthly spending is concentrated in one category.,6428.11,37.22,37.2% of monthly spending,medium
410,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2879.05,16.36,Category spending increased 98.3%,low
410,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2239.15,13.8,Category spending increased 158.5%,low
410,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1307.72,8.61,Category spending increased 115.1%,low
410,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,2273.07,14.29,Category spending increased 137.4%,low
410,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,3452.21,22.73,Category spending increased 43.9%,low
410,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,3704.04,22.83,Category spending increased 52.5%,low
411,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,9398.95,38.51,Category spending increased 61.0%,medium
411,2026-03,entertainment,category_concentration,A large share of monthly spending is concentrated in one category.,9398.95,38.51,38.5% of monthly spending,medium
411,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,6077.16,18.62,Category spending increased 410.2%,medium
411,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,4320.23,17.7,Category spending increased 349.4%,low
411,2026-04,health,category_spike,Spending in this category increased sharply compared with the previous month.,10338.24,31.67,Category spending increased 139.3%,high
411,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4736.99,19.41,Category spending increased 85.4%,low
411,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,2154.62,8.83,Category spending increased 89.7%,low
411,2026-02,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,6483.78,35.47,35.5% of monthly spending,medium
411,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,7280.41,29.58,Category spending increased 224.0%,medium
412,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,294.74,2.28,Category spending increased 865.1%,low
412,2026-06,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,121.19,0.88,Category spending increased 75.3%,low
412,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,2727.76,19.65,Category spending increased 68.5%,low
412,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,2582.73,15.42,Category spending increased 116.0%,low
412,2026-02,health,category_spike,Spending in this category increased sharply compared with the previous month.,4132.56,31.19,Category spending increased 45.6%,medium
412,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,3492.38,20.85,Category spending increased 353.2%,low
412,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1336.96,9.63,Category spending increased 127.1%,low
412,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1750.16,10.45,Category spending increased 134.9%,low
412,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,2976.38,21.45,Category spending increased 57.6%,low
412,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3777.5,27.32,Category spending increased 328.6%,medium
412,2026-02,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,4888.5,36.9,36.9% of monthly spending,medium
412,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,7325.29,56.73,Category spending increased 57.0%,high
412,2026-04,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,7325.29,56.73,56.7% of monthly spending,high
412,2026-05,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,7975.56,47.61,47.6% of monthly spending,high
412,2026-06,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,5110.41,36.96,37.0% of monthly spending,medium
413,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,4882.31,11.75,Category spending increased 76.7%,low
413,2026-04,food,category_concentration,A large share of monthly spending is concentrated in one category.,14773.24,37.03,37.0% of monthly spending,high
413,2026-06,food,category_concentration,A large share of monthly spending is concentrated in one category.,16265.62,43.79,43.8% of monthly spending,high
413,2026-02,health,category_spike,Spending in this category increased sharply compared with the previous month.,14742.82,35.47,Category spending increased 104.7%,high
413,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,14742.82,35.47,35.5% of monthly spending,high
413,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,24127.21,43.3,Category spending increased 226.8%,high
413,2026-05,health,category_concentration,A large share of monthly spending is concentrated in one category.,24127.21,43.3,43.3% of monthly spending,high
413,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4301.17,8.38,Category spending increased 70.1%,low
413,2026-04,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,7864.6,19.71,Category spending increased 82.8%,medium
413,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,6637.41,12.94,Category spending increased 154.3%,medium
413,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,10971.64,21.39,Category spending increased 97.4%,high
413,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,9993.35,17.93,Category spending increased 208.2%,medium
414,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,6396.73,27.63,Category spending increased 53.9%,medium
414,2026-02,food,category_spike,Spending in this category increased sharply compared with the previous month.,3123.65,19.05,Category spending increased 74.0%,low
414,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,2738.01,11.83,Category spending increased 56.7%,low
414,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,6205.73,28.47,Category spending increased 126.7%,medium
414,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,5356.47,25.28,Category spending increased 339.0%,medium
414,2026-06,health,category_spike,Spending in this category increased sharply compared with the previous month.,4603.89,23.46,Category spending increased 383.2%,low
414,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,3590.51,16.47,Category spending increased 196.0%,low
414,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,6841.47,29.55,Category spending increased 114.9%,medium
414,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,5548.12,26.19,Category spending increased 99.3%,medium
415,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,7068.6,6.31,Category spending increased 123.2%,medium
415,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,12043.08,10.96,Category spending increased 70.4%,high
415,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,11735.73,10.44,Category spending increased 56.0%,high
415,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,13115.35,19.39,Category spending increased 233.7%,high
415,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,51402.62,45.66,45.7% of monthly spending,high
415,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,52977.09,47.14,47.1% of monthly spending,high
415,2026-04,health,category_concentration,A large share of monthly spending is concentrated in one category.,49251.46,43.95,43.9% of monthly spending,high
415,2026-05,health,category_concentration,A large share of monthly spending is concentrated in one category.,59581.32,54.24,54.2% of monthly spending,high
415,2026-02,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,11860.22,10.53,Category spending increased 285.2%,high
415,2026-04,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4807.35,4.29,Category spending increased 73.7%,low
415,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,8906.7,8.11,Category spending increased 85.3%,medium
415,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3596.58,3.27,Category spending increased 1627.6%,low
415,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,12753.4,18.85,Category spending increased 254.6%,high
415,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,33982.72,30.19,Category spending increased 44.1%,high
416,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3914.41,13.4,Category spending increased 120.2%,low
416,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,6395.29,18.97,Category spending increased 63.4%,medium
416,2026-02,food,category_spike,Spending in this category increased sharply compared with the previous month.,2662.77,9.12,Category spending increased 129.1%,low
416,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,5595.22,16.78,Category spending increased 156.5%,medium
416,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,6182.52,18.34,Category spending increased 94.1%,medium
416,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4888.94,18.39,Category spending increased 92.5%,low
416,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,6364.11,18.88,Category spending increased 137.0%,medium
416,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,5226.28,19.66,Category spending increased 76.1%,medium
416,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,12232.19,36.68,Category spending increased 169.9%,high
416,2026-05,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,12232.19,36.68,36.7% of monthly spending,high
417,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,1441.3,6.62,Category spending increased 90.0%,low
417,2026-03,food,category_spike,Spending in this category increased sharply compared with the previous month.,3843.77,17.66,Category spending increased 317.2%,low
417,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,1454.95,6.39,Category spending increased 120.1%,low
417,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,11448.12,64.81,64.8% of monthly spending,high
417,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,13119.75,60.27,60.3% of monthly spending,high
417,2026-04,health,category_concentration,A large share of monthly spending is concentrated in one category.,15626.49,70.21,70.2% of monthly spending,high
417,2026-05,health,category_concentration,A large share of monthly spending is concentrated in one category.,16067.88,70.57,70.6% of monthly spending,high
417,2026-06,health,category_concentration,A large share of monthly spending is concentrated in one category.,11121.38,58.26,58.3% of monthly spending,high
417,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1472.44,6.47,Category spending increased 86.0%,low
417,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2142.2,11.22,Category spending increased 45.5%,low
417,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,2863.48,12.87,Category spending increased 231.5%,low
417,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,1964.69,8.83,Category spending increased 239.0%,low
417,2026-06,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,1367.8,7.17,Category spending increased 88.0%,low
418,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3751.73,19.19,Category spending increased 422.4%,low
418,2026-04,food,category_spike,Spending in this category increased sharply compared with the previous month.,1724.15,8.82,Category spending increased 52.6%,low
418,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,1497.88,7.28,Category spending increased 41.4%,low
418,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,8640.51,42.27,Category spending increased 70.6%,high
418,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,8640.51,42.27,42.3% of monthly spending,high
418,2026-06,health,category_spike,Spending in this category increased sharply compared with the previous month.,7609.15,37.0,Category spending increased 134.1%,medium
418,2026-06,health,category_concentration,A large share of monthly spending is concentrated in one category.,7609.15,37.0,37.0% of monthly spending,medium
418,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1675.58,8.2,Category spending increased 74.2%,low
418,2026-04,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2514.6,12.86,Category spending increased 50.1%,low
418,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3215.55,15.73,Category spending increased 138.3%,low
418,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1892.7,9.2,Category spending increased 126.7%,low
418,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,9024.25,50.41,Category spending increased 79.9%,high
418,2026-05,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,9024.25,50.41,50.4% of monthly spending,high
419,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,1916.87,7.86,Category spending increased 173.2%,low
419,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,5521.58,24.48,Category spending increased 611.2%,medium
419,2026-02,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,5950.24,24.39,Category spending increased 47.4%,medium
419,2026-04,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,9000.34,43.04,Category spending increased 50.0%,high
419,2026-04,shopping,category_concentration,A large share of monthly spending is concentrated in one category.,9000.34,43.04,43.0% of monthly spending,high
419,2026-06,shopping,category_concentration,A large share of monthly spending is concentrated in one category.,8179.66,35.03,35.0% of monthly spending,medium
419,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,3811.15,14.6,Category spending increased 95.3%,low
419,2026-06,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,4814.71,20.62,Category spending increased 55.4%,low
420,2026-04,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3441.68,23.41,Category spending increased 48.0%,low
420,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,3162.63,18.82,Category spending increased 60.7%,low
420,2026-03,health,category_spike,Spending in this category increased sharply compared with the previous month.,6936.17,38.09,Category spending increased 99.4%,medium
420,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,6936.17,38.09,38.1% of monthly spending,medium
420,2026-02,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2502.18,13.46,Category spending increased 82.9%,low
420,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2525.76,15.03,Category spending increased 141.2%,low
420,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,3665.71,24.56,Category spending increased 45.1%,low
420,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,2906.04,17.3,Category spending increased 110.4%,low
420,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,5687.05,30.6,Category spending increased 73.9%,medium
421,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,4691.4,24.15,Category spending increased 292.7%,low
421,2026-05,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3885.2,22.3,Category spending increased 164.0%,low
421,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,1310.22,9.73,Category spending increased 144.0%,low
421,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,7290.23,52.93,52.9% of monthly spending,high
421,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,7835.26,40.34,40.3% of monthly spending,high
421,2026-04,health,category_concentration,A large share of monthly spending is concentrated in one category.,6613.52,47.84,47.8% of monthly spending,high
421,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,4234.16,24.3,Category spending increased 1048.4%,low
421,2026-02,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1736.78,12.61,Category spending increased 69.5%,low
421,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1322.55,9.82,Category spending increased 95.8%,low
421,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,2023.28,10.42,Category spending increased 58.7%,low
421,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,3260.68,23.59,Category spending increased 61.2%,low
422,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,2673.78,35.37,Category spending increased 93.4%,medium
422,2026-06,food,category_spike,Spending in this category increased sharply compared with the previous month.,439.69,5.46,Category spending increased 233.2%,low
422,2026-02,health,category_spike,Spending in this category increased sharply compared with the previous month.,1223.55,20.93,Category spending increased 79.9%,low
422,2026-06,health,category_spike,Spending in this category increased sharply compared with the previous month.,1949.11,24.2,Category spending increased 412.5%,low
422,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,1246.8,20.42,Category spending increased 109.0%,low
422,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,1907.85,25.24,Category spending increased 87.1%,medium
