user_id,date_time,amount,description,category
3,2026-04-15 23:00:00,362.12,Zomato,food
3,2026-04-16 22:00:00,358.65,Swiggy,food
3,2026-04-16 13:00:00,443.01,Auto,transport
3,2026-04-17 22:00:00,128.47,Amazon,shopping
3,2026-04-17 17:00:00,161.84,Auto,transport
3,2026-04-17 11:00:00,368.92,Cafe,food
3,2026-04-17 23:00:00,224.01,Flipkart,shopping
3,2026-04-17 19:00:00,58.49,Flipkart,shopping
3,2026-04-18 23:00:00,337.37,Flipkart,shopping
3,2026-04-19 11:00:00,305.08,Auto,transport
3,2026-04-19 21:00:00,76.37,Zomato,food
3,2026-04-20 10:00:00,149.31,Movie,entertainment
3,2026-04-20 18:00:00,853.71,Flipkart,shopping
3,2026-04-20 16:00:00,767.31,Auto,transport
3,2026-04-20 00:00:00,309.95,Cafe,food
3,2026-04-21 15:00:00,240.47,Flipkart,shopping
3,2026-04-22 23:00:00,330.41,Flipkart,shopping
3,2026-04-22 21:00:00,925.74,Cafe,food
3,2026-04-22 14:00:00,532.18,Movie,entertainment
3,2026-04-22 08:00:00,257.44,Movie,entertainment
3,2026-04-22 20:00:00,761.53,Uber,transport
3,2026-04-23 09:00:00,711.56,Cafe,food
3,2026-04-23 00:00:00,488.03,Swiggy,food
3,2026-04-23 20:00:00,648.0,Amazon,shopping
3,2026-04-23 22:00:00,498.34,Amazon,shopping
3,2026-04-23 09:00:00,811.34,Movie,entertainment
3,2026-04-24 19:00:00,452.28,Auto,transport
3,2026-04-24 23:00:00,348.62,Cafe,food
3,2026-04-25 16:00:00,533.5,Flipkart,shopping
3,2026-04-25 14:00:00,171.98,Amazon,shopping
3,2026-04-26 12:00:00,539.77,Uber,transport
3,2026-04-26 19:00:00,161.48,Amazon,shopping
3,2026-04-26 17:00:00,772.7,Uber,transport
3,2026-04-27 10:00:00,166.14,Netflix,entertainment
3,2026-04-27 22:00:00,581.89,Auto,transport
3,2026-04-27 16:00:00,432.86,Movie,entertainment
3,2026-04-27 18:00:00,478.8,Swiggy,food
3,2026-04-28 19:00:00,417.9,Uber,transport
3,2026-04-28 16:00:00,147.88,Netflix,entertainment
3,2026-04-28 11:00:00,103.67,Netflix,entertainment
3,2026-04-29 22:00:00,399.85,Swiggy,food
3,2026-04-30 15:00:00,929.2,Swiggy,food
3,2026-04-30 16:00:00,475.05,Uber,transport
3,2026-04-30 15:00:00,962.94,Amazon,shopping
3,2026-04-30 11:00:00,662.58,Netflix,entertainment
3,2026-04-30 09:00:00,560.37,Zomato,food
4,2026-01-01 08:00:00,960.15,Movie,entertainment
4,2026-01-01 12:00:00,477.64,Flipkart,shopping
4,2026-01-01 19:00:00,651.91,Netflix,entertainment
4,2026-01-02 08:00:00,530.12,Amazon,shopping
4,2026-01-02 20:00:00,579.6,Netflix,entertainment
4,2026-01-02 14:00:00,384.88,Amazon,shopping
4,2026-01-02 22:00:00,910.84,Swiggy,food
4,2026-01-02 17:00:00,472.7,Movie,entertainment
4,2026-01-03 20:00:00,226.97,Netflix,entertainment
4,2026-01-04 15:00:00,856.86,Amazon,shopping
4,2026-01-04 11:00:00,836.36,Uber,transport
4,2026-01-04 16:00:00,457.18,Zomato,food
4,2026-01-04 13:00:00,595.47,Netflix,entertainment
4,2026-01-05 23:00:00,259.78,Cafe,food
4,2026-01-05 21:00:00,151.66,Uber,transport
4,2026-01-06 23:00:00,334.38,Netflix,entertainment
4,2026-01-06 22:00:00,626.39,Uber,transport
4,2026-01-06 17:00:00,650.41,Cafe,food
4,2026-01-07 14:00:00,953.83,Movie,entertainment
4,2026-01-07 11:00:00,215.05,Amazon,shopping
4,2026-01-08 22:00:00,871.32,Zomato,food
4,2026-01-08 20:00:00,670.31,Auto,transport
4,2026-01-08 18:00:00,698.75,Amazon,shopping
4,2026-01-08 10:00:00,759.88,Netflix,entertainment
4,2026-01-08 08:00:00,857.32,Amazon,shopping
4,2026-01-09 08:00:00,882.66,Auto,transport
4,2026-01-09 08:00:00,904.52,Uber,transport
4,2026-01-09 09:00:00,708.36,Auto,transport
4,2026-01-09 12:00:00,838.78,Netflix,entertainment
4,2026-01-09 10:00:00,586.63,Movie,entertainment
4,2026-01-10 15:00:00,258.72,Movie,entertainment
4,2026-01-10 22:00:00,152.54,Zomato,food
4,2026-01-10 22:00:00,828.49,Amazon,shopping
4,2026-01-11 17:00:00,868.58,Netflix,entertainment
4,2026-01-12 11:00:00,642.66,Amazon,shopping
4,2026-01-12 17:00:00,578.91,Flipkart,shopping
4,2026-01-12 09:00:00,741.49,Amazon,shopping
4,2026-01-12 17:00:00,503.57,Swiggy,food
4,2026-01-13 19:00:00,604.5,Cafe,food
4,2026-01-13 14:00:00,418.21,Movie,entertainment
4,2026-01-13 22:00:00,284.7,Zomato,food
4,2026-01-13 13:00:00,479.37,Movie,entertainment
4,2026-01-14 19:00:00,171.85,Zomato,food
4,2026-01-14 22:00:00,410.55,Flipkart,shopping
4,2026-01-14 14:00:00,391.62,Uber,transport
4,2026-01-14 11:00:00,158.81,Auto,transport
4,2026-01-14 23:00:00,224.69,Zomato,food
4,2026-01-15 22:00:00,271.53,Movie,entertainment
4,2026-01-15 15:00:00,356.58,Flipkart,shopping
4,2026-01-15 17:00:00,657.44,Amazon,shopping
4,2026-01-16 22:00:00,845.35,Auto,transport
4,2026-01-16 19:00:00,806.7,Auto,transport
4,2026-01-16 23:00:00,193.21,Zomato,food
4,2026-01-16 10:00:00,127.96,Zomato,food
4,2026-01-17 14:00:00,123.68,Movie,entertainment
4,2026-01-17 08:00:00,58.15,Flipkart,shopping
4,2026-01-17 21:00:00,716.65,Flipkart,shopping
4,2026-01-17 00:00:00,740.07,Swiggy,food
4,2026-01-17 08:00:00,485.18,Flipkart,shopping
4,2026-01-18 23:00:00,515.35,Cafe,food
4,2026-01-18 19:00:00,130.25,Movie,entertainment
4,2026-01-18 20:00:00,917.08,Zomato,food
4,2026-01-19 23:00:00,67.26,Movie,entertainment
4,2026-01-19 16:00:00,766.64,Swiggy,food
4,2026-01-20 23:00:00,919.41,Cafe,food
4,2026-01-21 14:00:00,282.88,Auto,transport
4,2026-01-21 16:00:00,593.71,Flipkart,shopping
4,2026-01-21 13:00:00,810.4,Auto,transport
4,2026-01-21 15:00:00,886.63,Movie,entertainment
4,2026-01-21 23:00:00,853.42,Cafe,food
4,2026-01-22 14:00:00,976.38,Netflix,entertainment
4,2026-01-23 13:00:00,741.2,Zomato,food
4,2026-01-23 11:00:00,994.84,Swiggy,food
4,2026-01-23 23:00:00,930.64,Zomato,food
4,2026-01-24 12:00:00,644.01,Movie,entertainment
4,2026-01-24 11:00:00,870.31,Uber,transport
4,2026-01-25 14:00:00,653.57,Movie,entertainment
4,2026-01-25 17:00:00,970.33,Movie,entertainment
4,2026-01-26 20:00:00,570.21,Amazon,shopping
4,2026-01-26 22:00:00,590.36,Netflix,entertainment
4,2026-01-26 00:00:00,295.36,Zomato,food
4,2026-01-26 16:00:00,601.78,Netflix,entertainment
4,2026-01-27 23:00:00,554.91,Zomato,food
4,2026-01-27 18:00:00,935.17,Amazon,shopping
4,2026-01-27 15:00:00,568.81,Netflix,entertainment
4,2026-01-27 19:00:00,380.43,Amazon,shopping
4,2026-01-27 22:00:00,975.6,Auto,transport
4,2026-01-28 10:00:00,54.22,Netflix,entertainment
4,2026-01-28 22:00:00,199.6,Swiggy,food
4,2026-01-28 13:00:00,979.22,Zomato,food
4,2026-01-29 13:00:00,743.76,Auto,transport
4,2026-01-29 00:00:00,687.11,Zomato,food
4,2026-01-30 13:00:00,122.88,Flipkart,shopping
4,2026-01-30 10:00:00,174.83,Zomato,food
4,2026-01-30 19:00:00,474.72,Auto,transport
4,2026-01-30 18:00:00,186.99,Auto,transport
4,2026-01-31 08:00:00,242.42,Amazon,shopping
4,2026-01-31 21:00:00,284.67,Uber,transport
4,2026-02-01 12:00:00,592.44,Flipkart,shopping
4,2026-02-01 12:00:00,989.34,Uber,transport
4,2026-02-01 08:00:00,309.25,Uber,transport
4,2026-02-01 16:00:00,554.88,Zomato,food
4,2026-02-01 14:00:00,515.07,Movie,entertainment
4,2026-02-02 15:00:00,666.03,Flipkart,shopping
4,2026-02-02 23:00:00,246.83,Swiggy,food
4,2026-02-03 08:00:00,322.3,Uber,transport
4,2026-02-03 10:00:00,215.73,Flipkart,shopping
4,2026-02-03 00:00:00,194.45,Swiggy,food
4,2026-02-04 19:00:00,949.0,Flipkart,shopping
4,2026-02-04 08:00:00,470.01,Netflix,entertainment
4,2026-02-04 22:00:00,391.4,Movie,entertainment
4,2026-02-04 08:00:00,482.93,Movie,entertainment
4,2026-02-05 09:00:00,510.53,Flipkart,shopping
4,2026-02-05 23:00:00,932.04,Flipkart,shopping
4,2026-02-05 14:00:00,222.23,Netflix,entertainment
4,2026-02-05 00:00:00,442.51,Cafe,food
4,2026-02-05 20:00:00,960.34,Auto,transport
4,2026-02-06 14:00:00,402.03,Netflix,entertainment
4,2026-02-06 15:00:00,381.85,Netflix,entertainment
4,2026-02-06 13:00:00,490.27,Movie,entertainment
4,2026-02-07 10:00:00,183.45,Flipkart,shopping
4,2026-02-07 23:00:00,97.21,Zomato,food
4,2026-02-07 19:00:00,518.06,Zomato,food
4,2026-02-07 19:00:00,581.9,Amazon,shopping
4,2026-02-08 10:00:00,825.72,Netflix,entertainment
4,2026-02-08 23:00:00,753.87,Netflix,entertainment
4,2026-02-08 23:00:00,417.43,Cafe,food
4,2026-02-08 08:00:00,234.38,Swiggy,food
4,2026-02-08 20:00:00,114.13,Swiggy,food
4,2026-02-09 23:00:00,123.08,Uber,transport
4,2026-02-09 21:00:00,124.69,Movie,entertainment
4,2026-02-09 20:00:00,104.95,Uber,transport
4,2026-02-09 15:00:00,212.0,Cafe,food
4,2026-02-10 14:00:00,113.24,Movie,entertainment
4,2026-02-10 13:00:00,476.0,Auto,transport
4,2026-02-10 13:00:00,631.6,Netflix,entertainment
4,2026-02-10 09:00:00,282.67,Uber,transport
4,2026-02-10 20:00:00,321.78,Uber,transport
4,2026-02-11 12:00:00,858.89,Netflix,entertainment
4,2026-02-11 10:00:00,469.1,Flipkart,shopping
4,2026-02-11 11:00:00,172.36,Uber,transport
4,2026-02-11 09:00:00,371.08,Auto,transport
4,2026-02-12 12:00:00,986.6,Uber,transport
4,2026-02-12 16:00:00,857.51,Flipkart,shopping
4,2026-02-13 20:00:00,772.31,Netflix,entertainment
4,2026-02-13 14:00:00,810.02,Cafe,food
4,2026-02-13 09:00:00,515.5,Auto,transport
4,2026-02-14 22:00:00,498.43,Netflix,entertainment
4,2026-02-14 14:00:00,298.92,Flipkart,shopping
4,2026-02-14 13:00:00,780.38,Movie,entertainment
4,2026-02-14 14:00:00,234.71,Auto,transport
4,2026-02-15 16:00:00,903.46,Cafe,food
4,2026-02-15 20:00:00,787.93,Flipkart,shopping
4,2026-02-15 17:00:00,518.08,Flipkart,shopping
4,2026-02-15 09:00:00,184.9,Movie,entertainment
4,2026-02-15 18:00:00,332.63,Movie,entertainment
4,2026-02-16 21:00:00,658.11,Auto,transport
4,2026-02-16 12:00:00,897.94,Cafe,food
4,2026-02-16 12:00:00,66.26,Flipkart,shopping
4,2026-02-16 18:00:00,290.13,Movie,entertainment
4,2026-02-16 11:00:00,762.87,Auto,transport
4,2026-02-17 17:00:00,638.89,Amazon,shopping
4,2026-02-17 14:00:00,822.94,Auto,transport
4,2026-02-17 09:00:00,479.69,Cafe,food
4,2026-02-17 21:00:00,422.3,Netflix,entertainment
4,2026-02-17 12:00:00,951.29,Movie,entertainment
4,2026-02-18 09:00:00,570.93,Zomato,food
4,2026-02-19 10:00:00,648.04,Netflix,entertainment
4,2026-02-19 21:00:00,587.14,Amazon,shopping
4,2026-02-19 16:00:00,599.34,Swiggy,food
4,2026-02-19 23:00:00,863.17,Auto,transport
4,2026-02-20 16:00:00,629.94,Amazon,shopping
4,2026-02-20 14:00:00,856.23,Uber,transport
4,2026-02-21 14:00:00,608.84,Amazon,shopping
4,2026-02-22 21:00:00,209.18,Auto,transport
4,2026-02-22 10:00:00,231.37,Auto,transport
4,2026-02-22 18:00:00,480.04,Uber,transport
4,2026-02-22 11:00:00,432.67,Netflix,entertainment
4,2026-02-23 21:00:00,177.58,Uber,transport
4,2026-02-23 18:00:00,649.05,Auto,transport
4,2026-02-23 12:00:00,900.51,Uber,transport
4,2026-02-24 22:00:00,785.42,Swiggy,food
4,2026-02-25 20:00:00,131.64,Netflix,entertainment
4,2026-02-26 19:00:00,56.82,Flipkart,shopping
4,2026-02-26 15:00:00,793.08,Swiggy,food
4,2026-02-26 18:00:00,331.8,Cafe,food
4,2026-02-27 23:00:00,97.6,Amazon,shopping
4,2026-02-27 18:00:00,981.53,Uber,transport
4,2026-02-27 20:00:00,552.58,Movie,entertainment
4,2026-02-27 00:00:00,149.53,Zomato,food
4,2026-02-28 10:00:00,837.21,Netflix,entertainment
4,2026-02-28 08:00:00,309.34,Movie,entertainment
4,2026-02-28 14:00:00,382.59,Flipkart,shopping
4,2026-02-28 11:00:00,269.81,Netflix,entertainment
4,2026-03-01 08:00:00,552.01,Flipkart,shopping
4,2026-03-01 16:00:00,963.31,Netflix,entertainment
4,2026-03-01 12:00:00,478.11,Movie,entertainment
4,2026-03-02 17:00:00,915.97,Netflix,entertainment
4,2026-03-03 19:00:00,820.76,Amazon,shopping
4,2026-03-03 15:00:00,423.33,Netflix,entertainment
4,2026-03-03 23:00:00,826.57,Netflix,entertainment
4,2026-03-03 12:00:00,535.49,Uber,transport
4,2026-03-04 21:00:00,716.85,Auto,transport
4,2026-03-04 08:00:00,891.37,Netflix,entertainment
4,2026-03-04 11:00:00,443.53,Movie,entertainment
4,2026-03-05 08:00:00,952.76,Netflix,entertainment
4,2026-03-05 10:00:00,265.4,Amazon,shopping
4,2026-03-05 18:00:00,619.83,Auto,transport
4,2026-03-05 09:00:00,128.74,Amazon,shopping
4,2026-03-05 17:00:00,550.78,Amazon,shopping
4,2026-03-06 22:00:00,382.9,Movie,entertainment
4,2026-03-07 17:00:00,238.78,Zomato,food
4,2026-03-07 17:00:00,622.11,Flipkart,shopping
4,2026-03-07 23:00:00,154.26,Uber,transport
4,2026-03-08 10:00:00,500.97,Movie,entertainment
4,2026-03-08 15:00:00,73.67,Movie,entertainment
4,2026-03-08 11:00:00,659.23,Flipkart,shopping
4,2026-03-09 22:00:00,948.02,Cafe,food
4,2026-03-09 14:00:00,343.5,Auto,transport
4,2026-03-09 22:00:00,884.17,Auto,transport
4,2026-03-09 22:00:00,201.38,Cafe,food
4,2026-03-10 10:00:00,158.16,Zomato,food
4,2026-03-10 22:00:00,255.71,Zomato,food
4,2026-03-10 19:00:00,147.09,Cafe,food
4,2026-03-11 17:00:00,361.3,Zomato,food
4,2026-03-11 17:00:00,999.59,Auto,transport
4,2026-03-11 21:00:00,477.84,Netflix,entertainment
4,2026-03-12 22:00:00,163.46,Amazon,shopping
4,2026-03-12 16:00:00,946.86,Netflix,entertainment
4,2026-03-12 19:00:00,624.92,Cafe,food
4,2026-03-12 08:00:00,390.65,Amazon,shopping
4,2026-03-12 08:00:00,245.82,Uber,transport
4,2026-03-13 19:00:00,640.56,Auto,transport
4,2026-03-14 21:00:00,986.46,Flipkart,shopping
4,2026-03-14 09:00:00,796.09,Uber,transport
4,2026-03-15 08:00:00,768.9,Cafe,food
4,2026-03-16 23:00:00,209.0,Movie,entertainment
4,2026-03-16 21:00:00,912.16,Movie,entertainment
4,2026-03-17 11:00:00,265.66,Netflix,entertainment
4,2026-03-18 10:00:00,587.86,Netflix,entertainment
4,2026-03-19 00:00:00,426.57,Cafe,food
4,2026-03-19 15:00:00,628.84,Movie,entertainment
4,2026-03-19 18:00:00,668.43,Amazon,shopping
4,2026-03-19 17:00:00,186.91,Amazon,shopping
4,2026-03-20 19:00:00,524.75,Netflix,entertainment
4,2026-03-20 23:00:00,892.02,Swiggy,food
4,2026-03-21 23:00:00,715.28,Netflix,entertainment
4,2026-03-22 16:00:00,201.77,Amazon,shopping
4,2026-03-22 20:00:00,418.86,Netflix,entertainment
4,2026-03-22 10:00:00,234.96,Movie,entertainment
4,2026-03-22 21:00:00,586.4,Flipkart,shopping
4,2026-03-23 17:00:00,171.03,Amazon,shopping
4,2026-03-23 23:00:00,756.12,Uber,transport
4,2026-03-24 09:00:00,580.95,Cafe,food
4,2026-03-24 22:00:00,351.44,Netflix,entertainment
4,2026-03-24 22:00:00,546.89,Zomato,food
4,2026-03-24 15:00:00,173.39,Amazon,shopping
4,2026-03-25 00:00:00,476.79,Zomato,food
4,2026-03-26 13:00:00,493.43,Flipkart,shopping
4,2026-03-26 09:00:00,623.74,Netflix,entertainment
4,2026-03-26 10:00:00,221.43,Uber,transport
4,2026-03-26 21:00:00,243.17,Swiggy,food
4,2026-03-27 21:00:00,162.23,Cafe,food
4,2026-03-27 23:00:00,331.34,Zomato,food
4,2026-03-27 16:00:00,473.62,Flipkart,shopping
4,2026-03-28 15:00:00,410.76,Netflix,entertainment
4,2026-03-28 18:00:00,496.79,Movie,entertainment
4,2026-03-29 15:00:00,850.73,Swiggy,food
4,2026-03-30 13:00:00,264.09,Flipkart,shopping
4,2026-03-31 19:00:00,87.12,Amazon,shopping
4,2026-03-31 11:00:00,272.48,Amazon,shopping
4,2026-03-31 17:00:00,320.22,Uber,transport
4,2026-03-31 21:00:00,261.18,Auto,transport
4,2026-04-01 13:00:00,770.61,Cafe,food
4,2026-04-01 14:00:00,747.45,Zomato,food
4,2026-04-02 17:00:00,668.47,Auto,transport
4,2026-04-02 19:00:00,896.15,Auto,transport
4,2026-04-02 23:00:00,866.73,Swiggy,food
4,2026-04-03 22:00:00,913.85,Auto,transport
4,2026-04-03 10:00:00,388.42,Flipkart,shopping
4,2026-04-03 22:00:00,70.47,Zomato,food
4,2026-04-03 23:00:00,454.61,Zomato,food
4,2026-04-03 14:00:00,365.54,Auto,transport
4,2026-04-04 22:00:00,825.02,Auto,transport
4,2026-04-04 11:00:00,708.86,Amazon,shopping
4,2026-04-04 23:00:00,991.34,Cafe,food
4,2026-04-04 16:00:00,551.67,Auto,transport
4,2026-04-04 23:00:00,355.04,Swiggy,food
4,2026-04-05 21:00:00,683.0,Amazon,shopping
4,2026-04-05 16:00:00,251.39,Auto,transport
4,2026-04-06 09:00:00,742.66,Amazon,shopping
4,2026-04-07 21:00:00,907.14,Flipkart,shopping
4,2026-04-07 14:00:00,817.92,Uber,transport
4,2026-04-07 16:00:00,661.7,Movie,entertainment
4,2026-04-08 08:00:00,907.34,Amazon,shopping
4,2026-04-08 22:00:00,857.66,Zomato,food
4,2026-04-08 15:00:00,584.91,Netflix,entertainment
4,2026-04-08 11:00:00,919.29,Netflix,entertainment
4,2026-04-09 21:00:00,258.51,Movie,entertainment
4,2026-04-10 08:00:00,653.55,Amazon,shopping
4,2026-04-10 21:00:00,750.68,Netflix,entertainment
4,2026-04-11 10:00:00,944.01,Auto,transport
4,2026-04-11 20:00:00,678.82,Movie,entertainment
4,2026-04-11 09:00:00,414.52,Amazon,shopping
4,2026-04-11 20:00:00,812.9,Amazon,shopping
4,2026-04-12 10:00:00,530.3,Amazon,shopping
4,2026-04-12 21:00:00,708.0,Auto,transport
4,2026-04-12 21:00:00,841.26,Uber,transport
4,2026-04-12 08:00:00,524.51,Zomato,food
4,2026-04-13 13:00:00,383.02,Uber,transport
4,2026-04-13 20:00:00,807.3,Flipkart,shopping
4,2026-04-13 17:00:00,652.35,Movie,entertainment
4,2026-04-14 20:00:00,184.62,Zomato,food
4,2026-04-14 15:00:00,724.16,Amazon,shopping
4,2026-04-14 17:00:00,485.53,Cafe,food
4,2026-04-14 09:00:00,635.56,Amazon,shopping
4,2026-04-14 08:00:00,86.35,Flipkart,shopping
4,2026-04-15 12:00:00,405.06,Zomato,food
4,2026-04-16 15:00:00,172.74,Auto,transport
4,2026-04-16 22:00:00,426.89,Uber,transport
4,2026-04-17 19:00:00,123.72,Uber,transport
4,2026-04-17 19:00:00,550.16,Uber,transport
4,2026-04-17 10:00:00,487.48,Auto,transport
4,2026-04-17 21:00:00,273.68,Netflix,entertainment
4,2026-04-18 13:00:00,707.3,Amazon,shopping
4,2026-04-18 09:00:00,206.15,Swiggy,food
4,2026-04-18 23:00:00,851.31,Cafe,food
4,2026-04-18 15:00:00,700.39,Swiggy,food
4,2026-04-19 23:00:00,599.95,Cafe,food
4,2026-04-19 13:00:00,680.43,Auto,transport
4,2026-04-20 17:00:00,745.27,Uber,transport
4,2026-04-20 08:00:00,804.88,Auto,transport
4,2026-04-20 17:00:00,609.53,Flipkart,shopping
4,2026-04-21 13:00:00,206.95,Auto,transport
4,2026-04-21 20:00:00,121.78,Flipkart,shopping
4,2026-04-21 13:00:00,564.65,Swiggy,food
4,2026-04-22 20:00:00,267.48,Netflix,entertainment
4,2026-04-22 10:00:00,926.15,Amazon,shopping
4,2026-04-22 14:00:00,599.0,Amazon,shopping
4,2026-04-22 22:00:00,948.67,Auto,transport
4,2026-04-22 21:00:00,645.68,Swiggy,food
4,2026-04-23 08:00:00,579.43,Amazon,shopping
4,2026-04-23 12:00:00,975.17,Auto,transport
4,2026-04-24 16:00:00,409.47,Zomato,food
4,2026-04-24 17:00:00,496.77,Cafe,food
4,2026-04-24 16:00:00,840.75,Uber,transport
4,2026-04-25 21:00:00,876.55,Movie,entertainment
4,2026-04-25 16:00:00,228.94,Amazon,shopping
4,2026-04-25 21:00:00,822.57,Movie,entertainment
4,2026-04-25 17:00:00,624.2,Movie,entertainment
4,2026-04-25 09:00:00,338.48,Uber,transport
4,2026-04-26 13:00:00,459.88,Auto,transport
4,2026-04-26 13:00:00,157.35,Zomato,food
4,2026-04-26 13:00:00,480.13,Swiggy,food
4,2026-04-27 23:00:00,736.49,Cafe,food
4,2026-04-27 22:00:00,215.51,Flipkart,shopping
4,2026-04-27 20:00:00,978.66,Auto,transport
4,2026-04-27 21:00:00,106.22,Cafe,food
4,2026-04-28 23:00:00,991.5,Auto,transport
4,2026-04-29 11:00:00,240.33,Uber,transport
4,2026-04-30 15:00:00,814.93,Swiggy,food
4,2026-04-30 18:00:00,723.33,Netflix,entertainment
4,2026-04-30 10:00:00,995.81,Movie,entertainment
4,2026-04-30 16:00:00,746.41,Amazon,shopping
4,2026-04-30 19:00:00,685.49,Swiggy,food
5,2026-01-01 20:00:00,449.1,Amazon,shopping
5,2026-01-01 10:00:00,496.92,Auto,transport
5,2026-01-02 19:00:00,352.48,Zomato,food
5,2026-01-02 11:00:00,566.85,Uber,transport
5,2026-01-03 10:00:00,157.03,Flipkart,shopping
5,2026-01-04 21:00:00,701.05,Netflix,entertainment
5,2026-01-04 23:00:00,329.95,Zomato,food
5,2026-01-05 13:00:00,302.43,Uber,transport
5,2026-01-06 12:00:00,163.7,Swiggy,food
5,2026-01-06 17:00:00,96.36,Uber,transport
5,2026-01-06 19:00:00,310.3,Netflix,entertainment
5,2026-01-07 15:00:00,785.3,Amazon,shopping
5,2026-01-08 22:00:00,815.16,Movie,entertainment
5,2026-01-08 17:00:00,896.61,Flipkart,shopping
5,2026-01-08 23:00:00,194.71,Swiggy,food
5,2026-01-09 10:00:00,570.05,Movie,entertainment
5,2026-01-09 10:00:00,654.59,Cafe,food
5,2026-01-09 09:00:00,67.07,Auto,transport
5,2026-01-10 22:00:00,777.28,Flipkart,shopping
5,2026-01-10 11:00:00,433.42,Flipkart,shopping
5,2026-01-11 16:00:00,817.16,Netflix,entertainment
5,2026-01-11 15:00:00,173.78,Movie,entertainment
5,2026-01-12 18:00:00,551.94,Uber,transport
5,2026-01-12 15:00:00,53.52,Auto,transport
5,2026-01-13 11:00:00,711.99,Uber,transport
5,2026-01-13 17:00:00,507.24,Amazon,shopping
5,2026-01-13 20:00:00,236.16,Uber,transport
5,2026-01-14 15:00:00,318.62,Movie,entertainment
5,2026-01-14 09:00:00,276.95,Flipkart,shopping
5,2026-01-14 15:00:00,64.06,Auto,transport
5,2026-01-15 20:00:00,363.71,Auto,transport
5,2026-01-15 22:00:00,118.68,Amazon,shopping
5,2026-01-15 16:00:00,886.28,Cafe,food
5,2026-01-15 08:00:00,266.64,Uber,transport
5,2026-01-16 19:00:00,563.78,Amazon,shopping
5,2026-01-16 09:00:00,140.61,Movie,entertainment
5,2026-01-16 19:00:00,805.36,Movie,entertainment
5,2026-01-16 13:00:00,644.83,Amazon,shopping
5,2026-01-16 11:00:00,262.82,Movie,entertainment
5,2026-01-17 08:00:00,500.5,Movie,entertainment
5,2026-01-17 22:00:00,822.28,Zomato,food
5,2026-01-17 16:00:00,696.38,Swiggy,food
5,2026-01-17 19:00:00,113.12,Netflix,entertainment
5,2026-01-17 23:00:00,464.83,Swiggy,food
5,2026-01-18 22:00:00,122.1,Zomato,food
5,2026-01-19 19:00:00,212.64,Netflix,entertainment
5,2026-01-19 18:00:00,77.41,Amazon,shopping
5,2026-01-19 20:00:00,750.63,Zomato,food
5,2026-01-20 19:00:00,811.17,Movie,entertainment
5,2026-01-20 15:00:00,272.61,Netflix,entertainment
5,2026-01-21 18:00:00,700.4,Flipkart,shopping
5,2026-01-21 22:00:00,740.62,Cafe,food
5,2026-01-21 11:00:00,329.21,Netflix,entertainment
5,2026-01-22 23:00:00,140.63,Swiggy,food
5,2026-01-22 18:00:00,985.76,Movie,entertainment
5,2026-01-22 21:00:00,923.61,Auto,transport
5,2026-01-22 18:00:00,232.56,Zomato,food
5,2026-01-22 23:00:00,949.29,Uber,transport
5,2026-01-23 23:00:00,268.08,Cafe,food
5,2026-01-23 23:00:00,195.28,Flipkart,shopping
5,2026-01-23 19:00:00,667.3,Cafe,food
5,2026-01-24 22:00:00,796.59,Swiggy,food
5,2026-01-24 08:00:00,74.56,Zomato,food
5,2026-01-24 00:00:00,402.12,Swiggy,food
5,2026-01-25 09:00:00,729.34,Swiggy,food
5,2026-01-25 13:00:00,880.36,Cafe,food
5,2026-01-25 17:00:00,607.0,Uber,transport
5,2026-01-25 09:00:00,824.43,Swiggy,food
5,2026-01-25 12:00:00,832.96,Auto,transport
5,2026-01-26 23:00:00,671.19,Uber,transport
5,2026-01-26 12:00:00,778.37,Zomato,food
5,2026-01-26 22:00:00,983.25,Netflix,entertainment
5,2026-01-26 21:00:00,406.36,Amazon,shopping
5,2026-01-26 22:00:00,886.01,Zomato,food
5,2026-01-27 16:00:00,327.69,Netflix,entertainment
5,2026-01-27 20:00:00,262.07,Zomato,food
5,2026-01-27 23:00:00,398.16,Cafe,food
5,2026-01-27 15:00:00,364.89,Uber,transport
5,2026-01-27 08:00:00,782.82,Netflix,entertainment
5,2026-01-28 11:00:00,233.02,Auto,transport
5,2026-01-28 21:00:00,269.19,Flipkart,shopping
5,2026-01-28 09:00:00,506.51,Uber,transport
5,2026-01-28 21:00:00,636.96,Cafe,food
5,2026-01-28 11:00:00,367.82,Auto,transport
5,2026-01-29 17:00:00,123.01,Uber,transport
5,2026-01-29 22:00:00,84.25,Netflix,entertainment
5,2026-01-29 23:00:00,556.41,Flipkart,shopping
5,2026-01-29 15:00:00,194.65,Auto,transport
5,2026-01-30 22:00:00,60.04,Amazon,shopping
5,2026-01-30 14:00:00,305.19,Netflix,entertainment
5,2026-01-30 08:00:00,985.51,Amazon,shopping
5,2026-01-30 22:00:00,963.73,Uber,transport
5,2026-01-30 13:00:00,410.78,Uber,transport
5,2026-01-31 20:00:00,779.21,Netflix,entertainment
5,2026-01-31 09:00:00,723.16,Swiggy,food
5,2026-01-31 15:00:00,623.21,Flipkart,shopping
5,2026-01-31 12:00:00,344.02,Swiggy,food
5,2026-02-01 16:00:00,243.09,Amazon,shopping
5,2026-02-01 23:00:00,671.77,Zomato,food
5,2026-02-01 00:00:00,190.9,Swiggy,food
5,2026-02-01 11:00:00,986.25,Auto,transport
